Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1960-10-04,20,ug/L,Iron,,"Inorganics, Minor, Metals"
1961-03-19,30,ug/L,Iron,,"Inorganics, Minor, Metals"
1961-03-20,50,ug/L,Iron,,"Inorganics, Minor, Metals"
1961-05-15,0.0,ug/L,Iron,,"Inorganics, Minor, Metals"
1961-05-16,20,ug/L,Iron,,"Inorganics, Minor, Metals"
1964-10-12,70,ug/L,Iron,,"Inorganics, Minor, Metals"
1964-10-27,20,ug/L,Iron,,"Inorganics, Minor, Metals"
1964-11-09,30,ug/L,Iron,,"Inorganics, Minor, Metals"
1964-12-08,40,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-01-06,70,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-02-10,60,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-03-24,120,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-04-24,50,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-04-28,60,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-05-24,40,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-07-13,30,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-08-17,20,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-09-17,10,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-10-14,30,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-11-29,40,ug/L,Iron,,"Inorganics, Minor, Metals"
1965-12-15,40,ug/L,Iron,,"Inorganics, Minor, Metals"
1966-01-12,30,ug/L,Iron,,"Inorganics, Minor, Metals"
1966-02-23,110,ug/L,Iron,,"Inorganics, Minor, Metals"
1966-03-28,50,ug/L,Iron,,"Inorganics, Minor, Metals"
1966-04-21,40,ug/L,Iron,,"Inorganics, Minor, Metals"
1966-05-25,20,ug/L,Iron,,"Inorganics, Minor, Metals"
1966-06-27,10,ug/L,Iron,,"Inorganics, Minor, Metals"
1966-07-28,30,ug/L,Iron,,"Inorganics, Minor, Metals"
1966-08-19,10,ug/L,Iron,,"Inorganics, Minor, Metals"
1966-10-18,30,ug/L,Iron,,"Inorganics, Minor, Metals"
1967-02-17,70,ug/L,Iron,,"Inorganics, Minor, Metals"
1967-07-11,50,ug/L,Iron,,"Inorganics, Minor, Metals"
