Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1969-04-09,10,% passing,Bed sediment particle size,,Sediment
1970-04-08,75,% passing,Bed sediment particle size,,Sediment
1970-06-18,67,% passing,Bed sediment particle size,,Sediment
1970-10-29,82,% passing,Bed sediment particle size,,Sediment
1973-03-27,20,% passing,Bed sediment particle size,,Sediment
1973-08-13,4,% passing,Bed sediment particle size,,Sediment
1978-09-07,21,% passing,Bed sediment particle size,,Sediment
1979-04-18,8,% passing,Bed sediment particle size,,Sediment
1981-05-14,10,% passing,Bed sediment particle size,,Sediment
1982-04-20,3,% passing,Bed sediment particle size,,Sediment
1983-04-18,9,% passing,Bed sediment particle size,,Sediment
1983-04-18,9,% passing,Bed sediment particle size,,Sediment
1984-06-18,3,% passing,Bed sediment particle size,,Sediment
1985-04-29,4,% passing,Bed sediment particle size,,Sediment
1985-04-29,4,% passing,Bed sediment particle size,,Sediment
1985-09-10,4,% passing,Bed sediment particle size,,Sediment
1985-09-10,4,% passing,Bed sediment particle size,,Sediment
1986-04-29,1,% passing,Bed sediment particle size,,Sediment
1986-09-24,7,% passing,Bed sediment particle size,,Sediment
1987-03-24,7,% passing,Bed sediment particle size,,Sediment
1992-05-29,2,% passing,Bed sediment particle size,,Sediment
1992-09-09,3,% passing,Bed sediment particle size,,Sediment
1993-06-23,0.0,% passing,Bed sediment particle size,,Sediment
1994-03-30,10,% passing,Bed sediment particle size,,Sediment
1994-06-08,75,% passing,Bed sediment particle size,,Sediment
1996-04-05,6,% passing,Bed sediment particle size,,Sediment
1997-10-08,9,% passing,Bed sediment particle size,,Sediment
1998-03-05,8,% passing,Bed sediment particle size,,Sediment
1998-11-16,8,% passing,Bed sediment particle size,,Sediment
2007-05-17,5,% passing,Bed sediment particle size,"DESCRIPTION: Dry sieve; CITATION(S): Blanchard, S.F., 2003, Water Resources Discipline policy on storage and publication of fluvial-sediment data with updated method codes: U.S. Geological Survey, Office of Surface Water Technical Memorandum No. 2004.01, December 16, 2003, 4 p.",Sediment
2007-07-05,93,% passing,Bed sediment particle size,"DESCRIPTION: Dry sieve; CITATION(S): Blanchard, S.F., 2003, Water Resources Discipline policy on storage and publication of fluvial-sediment data with updated method codes: U.S. Geological Survey, Office of Surface Water Technical Memorandum No. 2004.01, December 16, 2003, 4 p.",Sediment
